16.083065,45.604476
16.072225,45.599695
16.072399,45.599735
16.10126,45.74222
16.101826,45.741833
16.100045,45.744851
16.099862,45.743176
16.263035,45.970933
16.262354,45.970489
16.262797,45.9705
16.262368,45.97044
16.263056,45.970478
16.262443,45.970338
16.263345,45.970445
16.262556,45.970212
16.263581,45.970932
16.262676,45.970072
16.265259,45.970542
16.266911,45.971467
16.264933,45.967908
16.266498,45.97217
16.267201,45.971429
16.26641,45.972268
16.266874,45.972035
16.266511,45.972285
16.266735,45.972264
16.26629,45.972552
16.234423,45.952561
16.226058,45.930902
16.226232,45.93106
16.226053,45.930826
16.225429,45.930771
16.22456,45.930037
16.223875,45.928238
16.220598,45.929517
16.22102,45.93216
16.220554,45.93242
16.219697,45.932601
16.219101,45.933264
16.218291,45.933766
16.237496,45.936323
16.23973,45.935881
16.240672,45.935323
16.239938,45.935633
16.240182,45.935606
16.241145,45.935316
16.240712,45.93566
16.241293,45.935553
16.240984,45.935788
16.241635,45.935524
16.229087,45.932401
16.228837,45.932887
16.22795,45.933378
16.227496,45.933218
16.227484,45.934277
16.227685,45.934519
16.225935,45.934434
16.22578,45.93452
16.23697,45.928186
16.242228,45.935497
16.241936,45.93527
16.227011,45.930724
16.226169,45.930747
16.22644,45.93071
16.226307,45.930452
16.226965,45.929821
16.226948,45.929682
16.226432,45.928695
16.238372,45.939217
16.236901,45.937858
16.236732,45.937771
16.238262,45.938913
16.238196,45.938758
16.236342,45.937021
16.236454,45.936911
16.235572,45.93579
16.237489,45.937461
16.237052,45.936957
16.237368,45.936534
16.236828,45.936543
16.236931,45.936229
16.234237,45.931319
16.235146,45.932907
16.234901,45.932778
16.234885,45.93226
16.233947,45.928784
16.234814,45.931131
16.234705,45.930929
16.234581,45.930758
16.239178,45.938196
16.24409,45.937851
16.235051,45.928917
16.235408,45.928979
16.235726,45.929209
16.235835,45.929433
16.236179,45.929302
16.236598,45.929235
16.232223,45.931173
16.23258,45.934353
16.229147,45.931776
16.228525,45.931989
16.230529,45.931786
16.228265,45.932017
16.230333,45.931861
16.227854,45.931964
16.227607,45.932271
16.226955,45.932186
16.228912,45.932153
16.223294,45.933909
16.238076,45.9306
16.236615,45.929971
16.237743,45.933909
16.23796,45.933729
16.235531,45.932355
16.235722,45.937214
16.235523,45.93769
16.234735,45.937213
16.235253,45.937647
16.234574,45.937396
16.235468,45.937844
16.234811,45.937609
16.235115,45.93779
16.234459,45.938181
15.659568,45.756379
15.659844,45.759283
15.654779,45.750024
15.657139,45.762153
15.658383,45.762322
16.526025,45.834833
16.261309,45.95797
16.261452,45.958161
16.261499,45.958386
16.261599,45.957969
16.261888,45.958571
16.261708,45.958833
16.261798,45.958989
16.262899,45.960553
16.262802,45.959019
16.263208,45.959106
16.263148,45.958733
16.263055,45.95854
15.662603,45.74465
