18.394609,45.697702
18.394432,45.69775
18.393608,45.697771
18.394286,45.69777
18.393434,45.697787
18.394014,45.697906
18.393085,45.697943
18.393863,45.697941
18.392752,45.698044
18.393718,45.69804
18.392559,45.698108
18.393477,45.698055
18.392368,45.698145
18.392068,45.698276
18.392806,45.698263
18.391917,45.698288
18.392611,45.698309
18.391696,45.69837
18.392431,45.698401
18.391449,45.69844
18.392242,45.698513
18.39123,45.698545
18.39204,45.698534
18.390987,45.698588
18.391829,45.698598
18.390778,45.698621
18.391718,45.698653
18.390523,45.698602
18.391559,45.698703
18.390364,45.698653
18.391394,45.698707
18.39025,45.698729
18.390052,45.698782
18.391184,45.698891
18.389777,45.698867
18.39132,45.699342
18.389591,45.698893
18.390869,45.698977
18.388988,45.699012
18.388788,45.698996
18.390077,45.699188
18.388552,45.699025
18.389748,45.699223
18.388369,45.699057
18.389506,45.699258
18.388144,45.699086
18.389309,45.699465
18.389162,45.699396
18.388797,45.699321
18.387704,45.699107
18.388716,45.699325
18.387455,45.699099
18.39508,45.697701
18.395388,45.69778
18.396223,45.697644
18.395607,45.697829
18.396392,45.697635
18.395802,45.697875
18.396107,45.697911
18.396731,45.697664
18.396402,45.697999
18.396876,45.697766
18.396714,45.697926
18.397108,45.69771
18.397,45.697888
18.397285,45.697897
18.397455,45.697544
18.397701,45.697743
18.397478,45.697455
18.397702,45.697635
18.397411,45.697297
18.397788,45.697534
18.397598,45.697182
18.397853,45.69744
18.397628,45.697
18.397825,45.69722
18.397658,45.696883
18.397901,45.697103
18.397888,45.696977
18.395559,45.69607
18.395172,45.696057
18.394917,45.696016
18.393688,45.695757
18.393275,45.695697
18.393012,45.69565
18.392795,45.695603
18.392523,45.695566
18.39225,45.695513
18.392018,45.69566
18.39081,45.695636
18.390347,45.695532
18.390299,45.6953
18.39788,45.696468
18.398039,45.696505
18.398207,45.696464
18.398472,45.696443
18.398584,45.696437
18.398816,45.696421
18.399039,45.696444
18.39916,45.69641
18.399313,45.696502
18.39948,45.696464
18.39974,45.696394
18.399917,45.69645
18.400018,45.697042
18.40037,45.696891
18.400447,45.696697
18.400285,45.696524
18.400311,45.696432
18.400327,45.696299
18.400652,45.696062
18.400954,45.695969
18.401136,45.695925
18.40148,45.695796
18.401731,45.695659
18.401828,45.695543
18.401919,45.695464
18.402638,45.694637
18.402677,45.694569
18.402769,45.694491
18.402977,45.694216
18.403145,45.694024
18.403398,45.694015
18.403514,45.693875
18.403696,45.693798
18.404098,45.693667
18.404605,45.693537
18.404797,45.693533
18.391865,45.696178
18.394124,45.69608
18.391636,45.6962
18.393874,45.69618
18.391403,45.696181
18.393379,45.69628
18.391123,45.696322
18.393173,45.696353
18.393004,45.696329
18.392783,45.696357
18.39258,45.696351
18.392294,45.696404
18.392027,45.696425
18.393817,45.697518
18.394684,45.697406
18.393617,45.697451
18.394561,45.697416
18.393326,45.697444
18.394459,45.697407
18.393172,45.697387
18.394212,45.6974
18.392883,45.697364
18.39396,45.697324
18.392584,45.697265
18.393745,45.69723
18.392434,45.697211
18.393616,45.697218
18.392223,45.697138
18.393462,45.697217
18.392031,45.697065
18.391869,45.696993
18.393096,45.697123
18.391621,45.69697
18.392794,45.69701
18.391198,45.696887
18.392441,45.696842
18.391003,45.696865
18.392259,45.696858
18.39077,45.696761
18.392101,45.696852
18.391883,45.696789
18.391729,45.696698
18.390319,45.696679
18.391522,45.696652
18.390148,45.696677
18.391317,45.696647
18.389969,45.696702
18.390888,45.696414
18.390733,45.696387
18.390538,45.696343
18.389045,45.696861
18.390053,45.696304
18.388866,45.696952
18.3898,45.696354
18.38956,45.696095
18.389556,45.696198
18.38948,45.696426
18.389299,45.696449
18.389133,45.696489
18.388909,45.696632
18.388777,45.696684
18.388497,45.69678
18.388254,45.696921
18.388935,45.697283
18.388175,45.697223
18.38811,45.697373
18.389179,45.697903
18.388031,45.697539
18.387831,45.697783
18.389275,45.698618
18.387678,45.697925
18.388526,45.698509
18.38857,45.698633
18.396024,45.69627
18.396074,45.696626
18.396103,45.696749
18.39603,45.696879
18.395877,45.696962
18.395479,45.697134
18.395274,45.697294
18.395091,45.697399
18.395503,45.697442
18.395814,45.69732
18.395976,45.697205
18.396324,45.697014
18.39656,45.696769
18.396465,45.696859
18.396849,45.69663
18.396998,45.696604
18.397154,45.696593
18.397379,45.69649
18.397568,45.696467
18.396469,45.696532
18.396465,45.696412
18.374773,45.695372
18.382235,45.700493
18.381667,45.700845
18.380595,45.701211
18.38092,45.700137
18.380856,45.700293
18.380766,45.700476
18.380995,45.700489
18.380749,45.700583
18.37693,45.699368
18.376613,45.699964
18.380777,45.700907
18.381599,45.700394
18.3813,45.701143
18.375694,45.691696
18.375019,45.691622
18.370619,45.692215
18.368211,45.691095
18.380834,45.697293
18.380826,45.697015
18.380383,45.697026
18.384469,45.699315
18.383339,45.700139
18.383115,45.700078
18.381872,45.700083
18.382545,45.698803
18.379862,45.701735
18.376959,45.702315
18.378213,45.701466
18.376818,45.701851
18.372648,45.70554
18.372353,45.706216
18.372156,45.706562
18.37088,45.706389
18.371452,45.707843
18.374106,45.703703
18.378118,45.701371
18.37828,45.701637
18.371979,45.705511
18.375068,45.699984
18.386456,45.699365
18.383504,45.697673
18.08048,45.717439
18.079987,45.717099
18.079504,45.717107
18.079337,45.71744
18.07912,45.71742
18.079024,45.717105
18.078603,45.717139
18.085599,45.715688
18.085795,45.715661
18.086013,45.715726
18.084659,45.715657
18.084927,45.715638
18.083425,45.715618
18.083652,45.715642
18.083214,45.715651
18.082665,45.715646
18.082128,45.715629
18.081792,45.715612
18.081429,45.715592
18.081076,45.715587
18.080666,45.715638
18.080875,45.715603
18.08032,45.715577
18.07997,45.715594
18.079609,45.715575
18.079202,45.71561
18.078617,45.715619
18.08229,45.715223
18.100048,45.723234
18.099902,45.723096
18.099294,45.722709
18.342788,45.642378
18.343831,45.644605
18.344635,45.645667
18.342835,45.644111
18.342257,45.642503
